TeamId,TeamName,SubmissionDate,Score
1257007,"Caroline Galliez","2018-03-28 12:15:24",0.78468
1494305,alfaabhi,"2018-03-28 13:15:02",0.80382
567197,"Robert Aduviri","2018-03-28 16:01:45",0.79425
837914,AnandYadav,"2018-03-29 04:32:31",0.77990
1494305,alfaabhi,"2018-03-29 12:00:47",0.80861
1494305,alfaabhi,"2018-03-29 12:10:38",0.81818
1257007,"Caroline Galliez","2018-03-30 16:31:32",0.78947
1257007,"Caroline Galliez","2018-03-31 07:17:21",0.80382
1511605,CMPSMP,"2018-03-31 22:44:18",0.76555
1387395,"Gajendrakumar T","2018-04-01 07:05:28",0.77511
678381,SungchulChoi,"2018-04-01 09:38:20",0.77511
1465175,"Masato Muto","2018-04-01 12:54:55",0.79425
1532793,鄉下來的孩子,"2018-04-02 02:29:36",0.79904
862645,shaynekang,"2018-04-02 07:52:55",0.80861
1546870,"Prudnikov Andrew","2018-04-03 12:43:47",0.73205
1546650,SeongukNam,"2018-04-03 16:58:20",0.78947
1420861,"Jan Nordin","2018-04-03 17:36:39",0.78947
960533,"VINICIUS COELHO","2018-04-04 17:00:24",0.77033
1552923,"Ke Hu","2018-04-05 05:54:37",0.75598
1483424,"Kim Rodgers","2018-04-05 10:58:21",0.75598
1483424,"Kim Rodgers","2018-04-05 13:39:40",0.76555
1418965,Shuhimer,"2018-04-06 04:45:28",0.71291
746146,LeonardoFerreira,"2018-04-06 23:20:35",0.88516
1550907,SHOJIHIROMU,"2018-04-07 10:35:03",0.76555
1465175,"Masato Muto","2018-04-07 14:47:08",0.79904
1559639,yusuke9900,"2018-04-07 15:59:06",0.61722
1561630,haruyasu,"2018-04-07 22:21:37",0.62200
1522537,algorithmica2,"2018-04-09 04:05:34",0.78468
1418965,Shuhimer,"2018-04-10 01:41:51",0.74641
1418965,Shuhimer,"2018-04-10 02:13:56",0.77511
1564811,"Alexander Booth","2018-04-10 04:47:39",0.77990
1020072,dnego17,"2018-04-10 05:05:25",0.77990
1383015,"Pratik Prabhakar","2018-04-11 00:46:47",0.79425
1573293,"Vojtech Cahlik","2018-04-11 01:04:33",0.77990
1383015,"Pratik Prabhakar","2018-04-11 01:07:57",0.79904
1575853,pgavda,"2018-04-11 15:15:54",0.00000
1511605,CMPSMP,"2018-04-12 00:27:05",0.77990
651787,yuAizawa,"2018-04-12 10:11:47",0.76555
748645,globalyako,"2018-04-13 00:05:44",0.79904
1575853,pgavda,"2018-04-13 04:25:25",0.63636
1578477,SAITO,"2018-04-13 06:01:57",0.74641
1585873,"TSUJIMOTO Takaaki","2018-04-14 11:08:50",0.78468
3250219,"AI Power","2018-04-14 19:19:02",0.78947
1356621,"Capteam Iglo","2018-04-15 09:34:49",0.82296
678381,SungchulChoi,"2018-04-15 16:47:19",0.77990
1589243,Xpot,"2018-04-16 00:28:28",0.76555
1589243,Xpot,"2018-04-16 03:37:59",0.77033
1433498,"Miki Katsuragi","2018-04-16 06:14:17",0.77033
1433498,"Miki Katsuragi","2018-04-16 06:34:27",0.81339
1578477,SAITO,"2018-04-16 10:14:03",0.77511
1578477,SAITO,"2018-04-17 04:45:48",0.78468
1595115,ravi07bec,"2018-04-17 08:13:06",0.62679
1595115,ravi07bec,"2018-04-17 08:22:19",0.76555
1578477,SAITO,"2018-04-17 09:13:58",0.78947
1559311,"Jing Feng","2018-04-17 23:46:15",0.77511
1350285,末日韬韬,"2018-04-18 01:35:18",0.78947
1578477,SAITO,"2018-04-19 10:16:24",0.79425
1578477,SAITO,"2018-04-19 10:32:52",0.79904
1599422,"Sergey Enikeev","2018-04-19 15:09:13",0.77033
1599422,"Sergey Enikeev","2018-04-19 18:46:49",0.78947
862645,shaynekang,"2018-04-20 09:05:31",0.81818
1606426,"Danil Zherebtsov","2018-04-20 11:47:47",0.44497
1606489,"Cyril Equilbec","2018-04-20 12:26:01",0.75598
1606489,"Cyril Equilbec","2018-04-20 12:36:23",0.76076
1599422,"Sergey Enikeev","2018-04-20 15:39:01",0.79425
1599422,"Sergey Enikeev","2018-04-20 15:48:18",0.83253
1607424,"Nedum Obi","2018-04-20 20:17:06",0.65550
1350285,末日韬韬,"2018-04-21 01:47:54",0.80382
1595115,ravi07bec,"2018-04-21 08:15:14",0.81339
1607424,"Nedum Obi","2018-04-21 08:23:16",0.78947
1607424,"Nedum Obi","2018-04-21 09:36:35",0.80382
1607424,"Nedum Obi","2018-04-21 10:09:52",0.81339
1608141,MatthewTichenor,"2018-04-22 01:16:14",0.77033
1427841,AirVetra,"2018-04-22 17:39:52",0.76555
1578477,SAITO,"2018-04-23 00:34:47",0.82775
1559311,"Jing Feng","2018-04-23 02:06:12",0.77990
1340777,"leonard han","2018-04-24 04:45:48",0.77990
748645,globalyako,"2018-04-24 09:15:22",0.82296
1616291,"Akshay Bist","2018-04-24 10:18:29",0.31100
1616291,"Akshay Bist","2018-04-24 12:38:32",0.74641
1616291,"Akshay Bist","2018-04-24 13:08:47",0.75598
1589243,Xpot,"2018-04-25 02:54:23",0.78947
1559311,"Jing Feng","2018-04-25 04:06:06",0.78947
1223573,4ske,"2018-04-25 19:51:51",0.76555
1492311,rashsrini,"2018-04-26 04:23:30",0.00000
1626274,"Chikara Hirai","2018-04-26 07:57:47",0.71770
1626274,"Chikara Hirai","2018-04-26 08:20:22",0.76076
1628002,tamreff3290,"2018-04-26 12:11:00",0.77033
1628002,tamreff3290,"2018-04-26 13:43:36",0.77511
892701,"Marwan Mostafa","2018-04-27 03:32:48",0.79425
1606489,"Cyril Equilbec","2018-04-27 11:24:39",0.77033
1616291,"Akshay Bist","2018-04-27 12:09:25",0.76555
1634830,u++,"2018-04-28 12:35:09",0.76555
1635198,"Takuri Ozaki","2018-04-28 15:29:36",0.76555
1418965,Shuhimer,"2018-04-29 11:58:55",0.78468
1628002,tamreff3290,"2018-04-29 12:11:17",0.77990
1638948,johan0613,"2018-04-30 04:02:42",0.74641
1638948,johan0613,"2018-04-30 05:21:44",0.78947
1628002,tamreff3290,"2018-04-30 07:35:35",0.79904
1634830,u++,"2018-04-30 16:40:55",0.79904
1634830,u++,"2018-04-30 16:51:12",0.83253
1644894,lukaszl,"2018-05-02 13:46:47",0.77033
1644894,lukaszl,"2018-05-02 14:20:17",0.77990
616401,RenéMicheldeAzevedoMotaNunes,"2018-05-04 00:58:04",0.55980
1634830,u++,"2018-05-04 08:20:21",0.90909
1655338,"Marcin Szeliga","2018-05-04 09:40:35",0.76555
1522537,algorithmica2,"2018-05-04 10:22:27",0.79904
1522537,algorithmica2,"2018-05-04 11:16:53",0.80382
1655901,"Umer Qaisar","2018-05-04 19:44:01",0.72727
1660499,"Shohei Kitahara","2018-05-06 13:03:30",0.70334
1641399,ShahriarRahman,"2018-05-06 13:16:58",0.62679
1628002,tamreff3290,"2018-05-06 13:25:21",0.80382
1641399,ShahriarRahman,"2018-05-06 17:37:47",0.76555
1638948,johan0613,"2018-05-07 04:44:41",0.79425
1644894,lukaszl,"2018-05-07 11:39:01",0.78947
1197406,"Shashwat Raghuvanshi","2018-05-07 12:58:46",0.77990
1531102,moriya,"2018-05-08 06:45:30",0.71770
1531102,moriya,"2018-05-08 06:48:03",0.76076
1531102,moriya,"2018-05-08 08:19:27",0.78947
1531102,moriya,"2018-05-08 10:36:34",0.80382
1641399,ShahriarRahman,"2018-05-08 17:07:20",0.77990
616401,RenéMicheldeAzevedoMotaNunes,"2018-05-11 00:12:52",0.68421
616401,RenéMicheldeAzevedoMotaNunes,"2018-05-11 00:34:23",0.76555
1676986,PardhuChakkilam,"2018-05-11 01:17:54",0.75598
1677427,"agent 47","2018-05-11 06:51:37",0.00000
1677427,"agent 47","2018-05-11 07:10:26",0.76555
1677427,"agent 47","2018-05-11 10:19:51",0.77511
1599422,"Sergey Enikeev","2018-05-11 12:18:31",0.90909
1622342,"Res Saleh","2018-05-12 10:45:45",0.00000
1622342,"Res Saleh","2018-05-12 19:50:17",0.76555
1535010,"T Black","2018-05-12 22:13:54",0.77990
1622342,"Res Saleh","2018-05-12 23:02:29",0.77033
1622342,"Res Saleh","2018-05-13 04:52:47",0.77511
1622342,"Res Saleh","2018-05-13 06:28:56",0.80861
1682674,sangyunlee,"2018-05-13 06:58:29",0.76555
1685265,Ushiji,"2018-05-14 09:07:03",0.72248
1676986,PardhuChakkilam,"2018-05-14 09:37:15",0.77511
1666325,"Diego Carvalho","2018-05-14 21:09:30",0.00000
1666325,"Diego Carvalho","2018-05-14 21:11:37",0.78468
1622342,"Res Saleh","2018-05-16 00:03:08",0.81818
1692087,"Pavel Novozhilov","2018-05-16 09:04:44",0.74641
1692087,"Pavel Novozhilov","2018-05-16 09:08:16",0.77990
1373570,sdfdf,"2018-05-17 10:15:50",0.77033
1677427,"agent 47","2018-05-18 03:10:02",0.78468
1699303,ywangdr,"2018-05-18 12:22:42",0.78468
1699303,ywangdr,"2018-05-18 12:28:28",0.88995
1699892,"Abzal Myrzash","2018-05-18 19:15:16",0.74641
1699892,"Abzal Myrzash","2018-05-18 20:00:49",0.77990
1699892,"Abzal Myrzash","2018-05-18 20:17:47",0.78468
1682674,sangyunlee,"2018-05-19 11:45:35",0.78947
1699892,"Abzal Myrzash","2018-05-20 13:58:57",0.79425
1649802,kurtmb,"2018-05-20 23:10:32",0.72248
1679833,Orient,"2018-05-21 02:33:13",0.00000
1699890,Kuanyshbek,"2018-05-21 07:41:40",0.69377
1699890,Kuanyshbek,"2018-05-21 07:52:37",0.72248
1699890,Kuanyshbek,"2018-05-21 07:58:52",0.76076
1699890,Kuanyshbek,"2018-05-21 08:04:09",0.78947
1706980,"Dauren Sarsembin","2018-05-21 09:07:14",0.31100
546302,PrateekSaraogi,"2018-05-21 17:33:03",0.73205
1679833,Orient,"2018-05-21 23:02:43",0.51196
1649802,kurtmb,"2018-05-21 23:39:38",0.78468
1559639,yusuke9900,"2018-05-22 13:10:03",0.76555
1022481,IDmatveev,"2018-05-23 07:27:53",0.79425
1679833,Orient,"2018-05-23 22:48:46",0.77033
1715479,JiayiWang,"2018-05-24 11:49:19",0.77033
956312,PhillipTillotson,"2018-05-24 16:53:47",0.79904
1679833,Orient,"2018-05-25 01:48:12",0.77511
1679833,Orient,"2018-05-25 11:25:56",0.77990
1722798,bartbob4,"2018-05-25 12:30:01",0.57894
1197388,"Super Fantastic Titanic Crusher Model","2018-05-25 20:42:21",0.81339
1722238,PeetV,"2018-05-25 23:27:58",0.58373
1722238,PeetV,"2018-05-25 23:45:17",0.58851
1722238,PeetV,"2018-05-26 01:22:18",0.59330
1634599,"Avinash Kanumuru","2018-05-26 04:19:01",0.75119
1634599,"Avinash Kanumuru","2018-05-26 04:20:32",0.75598
1634599,"Avinash Kanumuru","2018-05-26 04:31:56",0.76555
1723410,"katy Chou","2018-05-26 05:57:22",0.79425
678381,SungchulChoi,"2018-05-26 11:10:13",0.78947
720238,rosh,"2018-05-26 15:04:41",0.90909
1722238,PeetV,"2018-05-27 01:31:45",0.76555
1722238,PeetV,"2018-05-27 01:42:41",0.77033
1697206,"Darien Schettler","2018-05-29 02:47:08",0.78468
1718517,tatuya1253,"2018-05-29 05:02:33",0.76076
1722238,PeetV,"2018-05-30 01:55:55",0.77511
1427569,apet,"2018-05-30 11:14:59",0.69377
1722238,PeetV,"2018-05-31 05:24:49",0.77990
1722238,PeetV,"2018-05-31 08:11:22",0.78947
1646627,futoshi,"2018-06-02 07:43:55",0.76555
1739309,"ayoub chebbi","2018-06-02 16:03:24",0.76555
1748422,Sorataro,"2018-06-03 08:51:34",0.76555
1749344,Oz,"2018-06-03 17:17:13",0.76555
1749860,"Elwing Chou","2018-06-03 22:14:15",0.78947
1749860,"Elwing Chou","2018-06-03 22:14:56",0.79904
1749893,r99921052,"2018-06-03 22:38:50",0.78468
1749893,r99921052,"2018-06-03 22:39:22",0.78947
1749909,Elwingh,"2018-06-03 22:48:41",0.77990
1749909,Elwingh,"2018-06-03 22:51:41",0.78947
1749909,Elwingh,"2018-06-03 23:09:28",0.79904
1724966,gnoparus,"2018-06-04 03:58:07",0.76555
1750604,daegeun,"2018-06-04 05:38:41",0.62679
1750604,daegeun,"2018-06-04 05:55:07",0.76555
1750604,daegeun,"2018-06-04 07:25:10",0.77511
1747654,"Anurag Malyala","2018-06-04 11:36:35",0.53110
1747654,"Anurag Malyala","2018-06-04 11:55:46",0.55980
1747654,"Anurag Malyala","2018-06-04 12:57:30",0.63636
1725535,VitalGemini,"2018-06-05 01:14:39",0.77990
1749893,r99921052,"2018-06-05 04:19:15",0.79425
1214378,Error,"2018-06-05 04:41:27",0.77511
1214378,Error,"2018-06-05 05:04:27",0.78468
1725535,VitalGemini,"2018-06-05 05:36:18",0.78468
1755220,AdiWijaya,"2018-06-05 15:03:41",0.77033
1756523,fujitive,"2018-06-06 01:23:12",0.76555
1724966,gnoparus,"2018-06-06 07:55:07",0.77990
1622342,"Res Saleh","2018-06-06 08:41:26",0.82296
1747654,"Anurag Malyala","2018-06-06 14:38:19",0.72248
1747654,"Anurag Malyala","2018-06-06 14:46:57",0.73205
1747654,"Anurag Malyala","2018-06-06 15:01:59",0.74641
1749860,"Elwing Chou","2018-06-07 03:00:51",0.80861
1761251,bluecrow,"2018-06-07 13:06:22",0.75598
1761251,bluecrow,"2018-06-07 13:13:32",0.77511
1749957,almogy,"2018-06-07 13:44:29",0.77033
1749957,almogy,"2018-06-07 17:58:09",0.77511
1750604,daegeun,"2018-06-08 08:53:48",0.78947
1186902,abhikroy,"2018-06-08 09:50:51",0.00000
1186902,abhikroy,"2018-06-08 09:59:36",0.74162
1761251,bluecrow,"2018-06-08 11:48:43",0.80382
1761251,bluecrow,"2018-06-08 14:03:07",0.81339
1761251,bluecrow,"2018-06-08 14:08:54",0.82296
825264,RyanAcker,"2018-06-08 15:57:43",0.80382
1766307,kyuseokroh,"2018-06-09 08:33:39",0.62679
1766307,kyuseokroh,"2018-06-09 08:48:36",0.76555
1766307,kyuseokroh,"2018-06-09 10:08:10",0.77990
1761251,bluecrow,"2018-06-11 11:01:41",0.82775
1634599,"Avinash Kanumuru","2018-06-11 11:27:03",0.77990
1749957,almogy,"2018-06-11 21:29:08",0.78468
1724966,gnoparus,"2018-06-12 09:29:04",0.78468
1775948,J-UGAI,"2018-06-12 16:24:53",0.74162
1776353,"Pranjal Naman","2018-06-12 22:06:21",0.77033
1704827,xht033,"2018-06-13 00:18:17",0.77990
1704827,xht033,"2018-06-13 03:01:11",0.79425
1776159,"Andy Henrici","2018-06-13 07:23:32",0.00000
956312,PhillipTillotson,"2018-06-13 17:28:21",0.80382
1352305,"Migs Rocha","2018-06-15 01:52:22",0.88516
1765118,"Andrew Leung","2018-06-16 01:39:55",0.77033
1766307,kyuseokroh,"2018-06-16 11:35:36",0.78947
1747654,"Anurag Malyala","2018-06-16 21:22:18",0.77511
1790310,Gorexit,"2018-06-19 14:13:54",0.76555
1800378,"Haitao Xu","2018-06-20 11:38:49",0.78468
1797563,MikaOzaki,"2018-06-20 23:11:06",0.00000
1797563,MikaOzaki,"2018-06-21 06:14:37",0.77990
1760902,"Maximilian K","2018-06-21 13:34:16",0.75119
1805404,"Siaterlis Konstantlinos","2018-06-21 16:15:51",0.73205
1802962,missrhea,"2018-06-22 02:08:17",0.62679
1802962,missrhea,"2018-06-22 02:08:55",0.77033
1747323,"Srikara Chaitanya Ghantasala","2018-06-22 04:47:29",0.77511
1802150,np8113,"2018-06-22 05:50:16",0.76555
1008869,keroberotte,"2018-06-22 06:00:37",0.79904
1802150,np8113,"2018-06-22 06:03:58",0.77511
1803470,TCS.RAJAT,"2018-06-22 06:24:00",0.62679
1205374,"Jongchan An","2018-06-22 07:08:54",0.72727
1205374,"Jongchan An","2018-06-22 07:13:37",0.75119
1803470,TCS.RAJAT,"2018-06-22 07:53:40",0.70813
1808334,naga0001,"2018-06-22 12:09:59",0.69377
1760902,"Maximilian K","2018-06-22 13:38:27",0.76555
1740991,"Nikhil Yadav","2018-06-22 14:18:02",0.76555
1803367,raj3sh,"2018-06-23 03:54:24",0.60765
1803367,raj3sh,"2018-06-23 03:58:47",0.78468
1808334,naga0001,"2018-06-23 05:26:34",0.75119
1501262,"Askhat Akhmetzhanov","2018-06-23 11:10:14",0.73205
1668294,"fujinaga takashi","2018-06-23 14:13:44",0.61722
1501262,"Askhat Akhmetzhanov","2018-06-23 14:50:56",0.77511
1812242,SeanKim,"2018-06-23 22:01:38",0.76555
1812242,SeanKim,"2018-06-23 22:03:18",0.77033
1501262,"Askhat Akhmetzhanov","2018-06-24 10:16:01",0.78468
1760902,"Maximilian K","2018-06-25 10:58:05",0.77511
1790310,Gorexit,"2018-06-25 12:26:11",0.78468
1501262,"Askhat Akhmetzhanov","2018-06-25 13:00:16",0.78947
1812749,JavierZuniga,"2018-06-27 13:41:27",0.76555
1668294,"fujinaga takashi","2018-06-27 15:44:59",0.71291
1812749,JavierZuniga,"2018-06-28 06:14:52",0.77511
1107897,"R Kashihara","2018-06-28 06:27:22",0.81339
1107897,"R Kashihara","2018-06-28 06:29:51",0.84688
1827343,seiichiro,"2018-06-28 12:47:37",0.76555
516925,Pegasus2910,"2018-06-29 01:52:16",0.80382
781196,"Eric wang 2","2018-06-29 05:32:37",0.58851
781196,"Eric wang 2","2018-06-29 06:05:41",0.77033
1668294,"fujinaga takashi","2018-06-29 08:29:33",0.76555
1808334,naga0001,"2018-06-29 11:23:38",0.82296
1830952,"Joseph Mohr","2018-06-29 15:14:14",0.00000
1830952,"Joseph Mohr","2018-06-29 15:17:29",0.76555
1589243,Xpot,"2018-06-30 04:02:36",0.80382
1812749,JavierZuniga,"2018-06-30 08:56:50",0.78947
1812749,JavierZuniga,"2018-06-30 10:04:14",0.79425
1790310,Gorexit,"2018-06-30 16:06:43",0.79904
1505408,"Ethem Gür","2018-06-30 19:04:15",0.76555
1835571,schwanabc,"2018-07-01 12:05:33",0.76076
1835571,schwanabc,"2018-07-01 12:19:51",0.78468
1830706,"Sergei Nikonov","2018-07-02 12:23:29",0.65071
1777399,"Albertino Padin","2018-07-02 19:13:38",0.75598
1777399,"Albertino Padin","2018-07-02 20:17:07",0.76555
1837111,jaeokbr,"2018-07-03 02:17:52",0.65550
1777399,"Albertino Padin","2018-07-03 05:03:08",0.77990
1837111,jaeokbr,"2018-07-03 08:17:59",0.74162
1837111,jaeokbr,"2018-07-03 08:42:56",0.77511
1833640,"Matthew McMilllian","2018-07-05 04:15:36",0.00000
1833640,"Matthew McMilllian","2018-07-05 04:18:26",0.58373
1833640,"Matthew McMilllian","2018-07-05 04:21:26",0.69377
1833640,"Matthew McMilllian","2018-07-05 04:22:00",0.73684
1813097,"Bara Siffror","2018-07-05 14:53:24",0.62679
1813097,"Bara Siffror","2018-07-05 14:56:23",0.76555
1771519,m4kr085,"2018-07-05 18:07:32",0.76555
1851714,malsim,"2018-07-05 20:40:38",0.71770
1848489,"Ryosuke Matsushita","2018-07-06 07:17:45",0.76555
1813097,"Bara Siffror","2018-07-06 09:27:07",0.77033
1813097,"Bara Siffror","2018-07-06 09:35:54",0.77511
1777399,"Albertino Padin","2018-07-08 05:18:45",0.78468
1404837,"Jacob Brunner","2018-07-08 13:00:59",0.75598
1616291,"Akshay Bist","2018-07-08 17:20:47",0.77033
1616291,"Akshay Bist","2018-07-08 17:27:32",0.77511
1777399,"Albertino Padin","2018-07-09 01:06:52",0.78947
1848489,"Ryosuke Matsushita","2018-07-09 05:01:05",0.77990
1848489,"Ryosuke Matsushita","2018-07-09 05:46:17",0.78947
1812749,JavierZuniga,"2018-07-10 03:00:19",0.79904
1864357,Chanhu,"2018-07-10 06:16:11",0.78468
1771519,m4kr085,"2018-07-10 12:55:38",0.77990
596379,"Shigeru Kuroyanagi","2018-07-11 07:16:08",0.77990
1404837,"Jacob Brunner","2018-07-11 12:37:09",0.76076
1404837,"Jacob Brunner","2018-07-11 13:21:40",0.77990
776634,currypurin,"2018-07-12 06:38:56",0.82296
1851427,"Sergey Zhuk","2018-07-12 10:14:10",0.76555
1851427,"Sergey Zhuk","2018-07-12 11:06:24",0.77990
1505408,"Ethem Gür","2018-07-12 16:15:56",0.77990
1505408,"Ethem Gür","2018-07-12 16:16:22",0.78468
1848489,"Ryosuke Matsushita","2018-07-13 00:56:25",0.79425
1848489,"Ryosuke Matsushita","2018-07-13 04:04:58",0.79904
1427252,"Mikhail Poruchikov","2018-07-13 11:29:16",0.76555
1404837,"Jacob Brunner","2018-07-13 13:03:22",0.79904
1404837,"Jacob Brunner","2018-07-13 13:41:59",0.80861
1876580,"Ben Howson","2018-07-13 21:26:15",0.76555
1777399,"Albertino Padin","2018-07-14 08:23:51",0.79425
715585,"Naruhiko Nakanishi","2018-07-14 16:10:15",0.75598
714964,"Yasuhiro Iida","2018-07-15 13:44:37",0.76555
1880753,koladearthur,"2018-07-15 19:20:52",0.78947
1777399,"Albertino Padin","2018-07-16 08:20:46",0.79904
1881879,kselab,"2018-07-17 06:16:00",0.00000
1881879,kselab,"2018-07-17 06:17:50",0.77990
1882403,Arkuyo,"2018-07-17 09:27:27",0.79904
1881879,kselab,"2018-07-17 09:32:39",0.80382
1881879,kselab,"2018-07-18 08:16:42",0.80861
1848489,"Ryosuke Matsushita","2018-07-19 05:51:56",0.80861
1483424,"Kim Rodgers","2018-07-19 13:31:23",0.78468
1483424,"Kim Rodgers","2018-07-19 13:33:14",0.78947
1892523,"Andrew Pt","2018-07-19 15:04:58",0.76555
1833640,"Matthew McMilllian","2018-07-21 00:36:37",0.75598
714964,"Yasuhiro Iida","2018-07-22 05:19:34",0.77990
714964,"Yasuhiro Iida","2018-07-22 07:48:38",0.78947
344005,"Naoki Narimatsu","2018-07-22 11:46:15",0.80382
1831963,S.Sumida,"2018-07-22 13:35:29",0.74641
1831963,S.Sumida,"2018-07-22 13:51:01",0.76555
1777399,"Albertino Padin","2018-07-23 03:08:25",0.80382
1566948,andrezio,"2018-07-23 12:38:48",0.77511
827250,jaycee4u,"2018-07-24 08:51:39",0.77033
1782311,chris_learning,"2018-07-24 14:21:15",0.71770
1566948,andrezio,"2018-07-24 17:46:23",0.78947
1911340,"Connor Capitolo","2018-07-25 04:19:05",0.63157
1228241,l'rug,"2018-07-25 21:07:41",0.77990
1919077,Soeren,"2018-07-25 23:13:18",0.75598
1911340,"Connor Capitolo","2018-07-26 06:17:25",0.70334
1925105,Losos,"2018-07-27 08:53:02",0.72248
1925105,Losos,"2018-07-27 12:20:12",0.78947
1927238,nobuhiko,"2018-07-27 23:01:15",0.76555
443680,"Nguyen Tran","2018-07-28 05:43:49",0.80382
443680,"Nguyen Tran","2018-07-28 05:50:28",0.81339
443680,"Nguyen Tran","2018-07-28 07:41:13",0.81818
1929230,"Serkan Peldek","2018-07-28 13:59:46",0.76555
1505408,"Ethem Gür","2018-07-28 14:04:14",0.79425
1929230,"Serkan Peldek","2018-07-29 09:25:22",0.77511
1929230,"Serkan Peldek","2018-07-29 17:20:20",0.78468
1833640,"Matthew McMilllian","2018-07-29 17:23:10",0.78947
1927238,nobuhiko,"2018-07-30 00:40:01",0.77990
1929230,"Serkan Peldek","2018-07-30 13:41:36",0.78947
1228241,l'rug,"2018-07-30 14:24:52",0.79425
1551721,"Rick Lamers","2018-07-30 17:19:55",0.59330
1095858,rajatgupta11,"2018-07-30 17:47:51",0.75119
1095858,rajatgupta11,"2018-07-30 18:39:14",0.76555
1877606,"Keiichi Yokoyama","2018-07-31 23:54:58",0.78468
1833640,"Matthew McMilllian","2018-08-01 04:45:03",0.79425
1929230,"Serkan Peldek","2018-08-01 07:38:39",0.79425
443680,"Nguyen Tran","2018-08-01 13:26:30",0.82296
1915175,"Pavel Nyaga","2018-08-01 18:06:57",0.76076
1949966,"Andrey Gamanin","2018-08-02 15:50:21",0.77033
1949966,"Andrey Gamanin","2018-08-02 16:15:53",0.77511
1690664,"Jesus Santiago","2018-08-02 21:35:25",0.77511
1949966,"Andrey Gamanin","2018-08-03 08:57:31",0.79425
1941970,Oracle,"2018-08-05 17:05:45",0.65071
1941970,Oracle,"2018-08-05 17:24:21",0.74162
1941970,Oracle,"2018-08-05 18:00:31",0.76555
1851714,malsim,"2018-08-05 20:36:51",0.75598
1864357,Chanhu,"2018-08-06 03:25:36",0.78947
1830952,"Joseph Mohr","2018-08-06 17:08:20",0.77511
1964458,kaerururu,"2018-08-07 12:39:30",0.71770
1949966,"Andrey Gamanin","2018-08-07 17:00:13",0.79904
1915175,"Pavel Nyaga","2018-08-07 19:42:48",0.76555
1830706,"Sergei Nikonov","2018-08-08 12:42:19",0.79425
1283366,"Guillaume drillaud ","2018-08-09 10:41:15",0.75119
818744,Chemsou,"2018-08-09 22:38:28",0.77511
1949966,"Andrey Gamanin","2018-08-10 06:35:45",0.80861
818744,Chemsou,"2018-08-10 08:16:29",0.78947
818744,Chemsou,"2018-08-10 21:37:12",0.79904
1237830,"Daisuke Horii","2018-08-11 08:18:38",0.78468
1978766,mohira,"2018-08-12 03:05:04",0.76555
834028,WonhoNa,"2018-08-12 05:41:31",0.78468
1421726,"Keith Dowd","2018-08-12 22:23:56",0.00000
1421726,"Keith Dowd","2018-08-12 22:30:31",0.75598
1421726,"Keith Dowd","2018-08-13 03:41:00",0.76076
1421726,"Keith Dowd","2018-08-14 03:57:01",0.77511
1180993,koji1242,"2018-08-16 16:06:08",0.72248
1690664,"Jesus Santiago","2018-08-16 22:38:16",0.78947
1694843,shibasab,"2018-08-17 00:31:42",0.73205
1830706,"Sergei Nikonov","2018-08-17 08:14:20",0.80861
1998669,digimagi,"2018-08-18 08:02:27",0.76555
837914,AnandYadav,"2018-08-18 13:04:48",0.78468
1482501,JuWon,"2018-08-19 04:02:42",0.56459
1482501,JuWon,"2018-08-19 04:11:17",0.64114
1482501,JuWon,"2018-08-19 04:40:09",0.73684
1717197,Rebel-C,"2018-08-20 00:20:53",0.76555
1995461,michael0822,"2018-08-20 07:29:59",0.77511
1596400,1246,"2018-08-21 02:33:12",0.60765
2006327,ms.baek,"2018-08-21 07:04:46",0.77033
2006327,ms.baek,"2018-08-21 07:10:19",0.78947
2007305,Ryuky,"2018-08-22 02:26:22",0.78947
1295840,ysdks2,"2018-08-22 08:04:26",0.71770
1987078,sniperM99,"2018-08-22 14:39:05",0.77990
1596400,1246,"2018-08-23 08:18:38",0.75598
1712319,"Rustem Amirov","2018-08-23 15:37:34",0.76555
1712319,"Rustem Amirov","2018-08-23 16:39:07",0.77990
1987078,sniperM99,"2018-08-24 08:07:16",0.79425
1987078,sniperM99,"2018-08-24 09:08:24",0.79904
1997389,"Steven Dye","2018-08-24 19:59:08",0.76555
1997520,Titanic_kaggle,"2018-08-24 20:02:28",0.73684
1997520,Titanic_kaggle,"2018-08-24 20:04:37",0.76555
1997389,"Steven Dye","2018-08-24 21:22:01",0.77511
1987078,sniperM99,"2018-08-25 01:14:57",0.83253
1712319,"Rustem Amirov","2018-08-25 17:15:57",0.79425
1712319,"Rustem Amirov","2018-08-25 17:45:35",0.80382
2022849,babybird,"2018-08-26 08:37:53",0.62679
2022844,jjangdotcom,"2018-08-26 08:38:25",0.62679
2022849,babybird,"2018-08-26 08:53:43",0.76555
2022844,jjangdotcom,"2018-08-26 08:53:58",0.76555
2022844,jjangdotcom,"2018-08-26 10:57:27",0.77511
1070434,rajshukla4696,"2018-08-26 18:54:26",0.73684
1070434,rajshukla4696,"2018-08-26 19:04:12",0.76555
2023482,xuandanni,"2018-08-27 14:02:24",0.74641
1352305,"Migs Rocha","2018-08-27 21:56:08",0.88995
2030378,"Tomohiko Ito","2018-08-28 10:47:41",0.60287
2030378,"Tomohiko Ito","2018-08-28 12:13:15",0.63157
2030378,"Tomohiko Ito","2018-08-28 12:14:07",0.75598
323778,鈴木健一,"2018-08-28 13:49:18",0.82296
